gender,year,ending,counts,prop
M,1960,v,78,3.6575278487921717e-05
M,1960,w,16444,0.007710818967376728
M,1960,x,3947,0.0018508028742541924
M,1960,y,343318,0.1609865571784142
M,1960,z,392,0.00018381422009314504
M,1961,a,5254,0.002476399031121841
M,1961,b,3739,0.0017623250813408
M,1961,c,16373,0.007717183352980186
M,1961,d,257912,0.12156319507321968
M,1961,e,173033,0.08155667178380387
M,1961,f,10192,0.00480385590506163
M,1961,g,20252,0.009545495465983921
M,1961,h,78739,0.0371125206150557
M,1961,i,1403,0.0006612843244506934
M,1961,j,11,5.1846953449448514e-06
M,1961,k,104729,0.04936254170733903
M,1961,l,224411,0.10577296973221992
M,1961,m,70066,0.03302462400353691
M,1961,n,329833,0.15546214724629048
M,1961,o,27434,0.012930630190292459
M,1961,p,11792,0.005557993409780881
M,1961,r,67809,0.03196081878594231
M,1961,s,214975,0.10132544379813813
M,1961,t,141277,0.06658892765888852
M,1961,u,145,6.834371136518213e-05
M,1961,v,72,3.39361877123663e-05
M,1961,w,16871,0.007951908651324053
M,1961,x,3830,0.0018052166519217073
M,1961,y,341087,0.1607665619201095
M,1961,z,390,0.00018382101677531746
M,1962,a,5328,0.0025757882671104035
M,1962,b,3454,0.0016698146911785536
M,1962,c,17873,0.008640590033420466
M,1962,d,249965,0.12084401542572298
M,1962,e,164949,0.0797435621005244
M,1962,f,10072,0.004869245387825823
M,1962,g,18752,0.009065537084244422
M,1962,h,77425,0.03743063186580762
M,1962,i,1239,0.0005989867986016873
M,1962,j,6,2.9006624629621663e-06
M,1962,k,98395,0.04756844717386039
M,1962,l,216071,0.10445817317244971
M,1962,m,65244,0.03154180362225059
M,1962,n,327132,0.15814991880562324
M,1962,o,28189,0.013627795694740083
M,1962,p,11575,0.005595861334797845
M,1962,r,65482,0.03165686323328143
M,1962,s,206495,0.09982871588156209
M,1962,t,146678,0.07091056145706076
M,1962,u,153,7.396689280553523e-05
M,1962,v,62,2.9973512117275716e-05
M,1962,w,17145,0.00828864298791439
M,1962,x,3644,0.001761669002505689
M,1962,y,332761,0.16087122363962555
M,1962,z,404,0.0001953112725061192
M,1963,a,5182,0.002550896087165626
M,1963,b,3192,0.0015712968564709914
M,1963,c,18783,0.009246136859365485
M,1963,d,247275,0.12172381897990739
M,1963,e,158311,0.07793031849773781
M,1963,f,8826,0.004344694879452685
M,1963,g,17191,0.008462457474809778
M,1963,h,77440,0.03812068564069974
M,1963,i,1323,0.0006512611970899504
M,1963,j,11,5.414870119417577e-06
M,1963,k,95416,0.046969567937667954
M,1963,l,215387,0.10602660276463578
M,1963,m,63485,0.03125118450283862
M,1963,n,327041,0.16098950352040398
M,1963,o,28101,0.01383302411143212
M,1963,p,11031,0.005430130207935935
M,1963,q,5,2.461304599735262e-06
M,1963,r,64726,0.03186208030449291
M,1963,s,201142,0.09901434595999002
M,1963,t,146205,0.0719710078008588
M,1963,u,116,5.710226671385808e-05
M,1963,v,66,3.248922071650546e-05
M,1963,w,18756,0.009232845814526915
M,1963,x,3518,0.0017317739163737304
M,1963,y,318541,0.15680528570085403
M,1963,z,373,0.00018361332314025054
M,1964,a,4820,0.0024187534688036
M,1964,b,2817,0.0014136158758547182
M,1964,c,20475,0.010274684081691642
M,1964,d,240636,0.12075501238983884
M,1964,e,150163,0.07535420687467946
M,1964,f,7580,0.0038037658285334625
M,1964,g,15652,0.007854425164670943
M,1964,h,76389,0.038333227951958135
M,1964,i,1261,0.0006327900672533901
M,1964,j,48,2.4087171473562825e-05
M,1964,k,93896,0.04711852193086781
M,1964,l,210221,0.10549227654883021
M,1964,m,62154,0.031189876161829663
M,1964,n,330741,0.16597114959036754
M,1964,o,28402,0.01425258008733607
M,1964,p,11180,0.005610303689050675
M,1964,r,65327,0.03278213855944664
M,1964,s,198743,0.0997324316702145
M,1964,t,142490,0.07150377215141597
M,1964,u,141,7.07560662035908e-05
M,1964,v,59,2.9607148269587637e-05
M,1964,w,20685,0.01038006545688848
M,1964,x,3358,0.001685098371004666
M,1964,y,305144,0.1531261635860178
M,1964,z,380,0.00019069010749903903
M,1965,a,4754,0.002554351155045999
M,1965,b,2208,0.0011863709192977629
M,1965,c,22643,0.01216621228517176
M,1965,d,219135,0.11774247798927323
M,1965,e,133372,0.07166153181548064
M,1965,f,5998,0.003222759408490934
M,1965,g,14176,0.007616845177520421
M,1965,h,70389,0.03782040880364594
M,1965,i,1245,0.0006689455591149072
M,1965,j,32,1.7193781439098017e-05
M,1965,k,83872,0.04506490115187589
M,1965,l,200809,0.10789581428136978
M,1965,m,54957,0.029528707704640923
M,1965,n,318750,0.17126618230351537
M,1965,o,27687,0.014876382084509586
M,1965,p,9883,0.005310191936331427
M,1965,r,67303,0.036162283506112926
M,1965,s,183183,0.09842526454244661
M,1965,t,128703,0.06915285164238225
M,1965,u,133,7.146165410625112e-05
M,1965,v,62,3.33129515382524e-05
M,1965,w,20849,0.011202285913242328
M,1965,x,3129,0.0016812294413418027
M,1965,y,287517,0.15448451431328575
M,1965,z,349,0.0001875196788201627
M,1966,a,4622,0.0025914216207093945
M,1966,b,1732,0.0009710822689460561
M,1966,c,22036,0.012354947389431463
M,1966,d,209407,0.11740844381823717
M,1966,e,125957,0.0706204441972508
M,1966,f,4911,0.002753455555885728
M,1966,g,12870,0.007215836490378604
M,1966,h,67622,0.037913698147038224
M,1966,i,1259,0.0007058848594706031
M,1966,j,32,1.7941473791151152e-05
M,1966,k,77882,0.04366618318132606
M,1966,l,191457,0.10734439836351332
M,1966,m,50861,0.028516290577866837
M,1966,n,308423,0.17292384909650663
M,1966,o,27903,0.01564440447482783
M,1966,p,8935,0.005009595885122986
M,1966,r,68483,0.03839643592623139
M,1966,s,173595,0.09732969196171513
M,1966,t,123685,0.06934659955807908
M,1966,u,146,8.185797417212713e-05
M,1966,v,83,4.65356976457983e-05
M,1966,w,22255,0.012477734350689653
M,1966,x,2794,0.0015665149303898851
M,1966,y,276274,0.15489883531801543
M,1966,z,353,0.00019791688275863615
M,1967,a,4668,0.0026762648332609037
M,1967,b,1507,0.0008639955235056089
M,1967,c,23520,0.013484522039052368
M,1967,d,206098,0.11816041765325744
M,1967,e,119826,0.06869882388824358
M,1967,f,4083,0.0023408717468303922
M,1967,g,11848,0.006792713312869577
M,1967,h,64003,0.03669429694155905
M,1967,i,1419,0.0008135432301622156
M,1967,j,28,1.6053002427443297e-05
M,1967,k,78739,0.04514276279051634
M,1967,l,190378,0.10914780343327857
M,1967,m,48846,0.02800446273467483
M,1967,n,305096,0.1749181010215443
M,1967,o,28729,0.016470953812072087
M,1967,p,8376,0.004802141011866609
M,1967,q,5,2.86660757632916e-06
M,1967,r,68750,0.03941585417452595
M,1967,s,168047,0.09634496067587726
M,1967,t,119193,0.06833591136908031
M,1967,u,133,7.625176153035566e-05
M,1967,v,73,4.1852470614405734e-05
M,1967,w,24814,0.014226400079806354
M,1967,x,2677,0.0015347816963666321
M,1967,y,263019,0.15079445162370386
M,1967,z,347,0.0001989425657972437
M,1968,a,4833,0.00277984682946189
M,1968,b,1746,0.001004264962598895
M,1968,c,24688,0.014200053491776358
M,1968,d,199972,0.11501997313907573
M,1968,e,117229,0.06742782205069064
M,1968,f,3814,0.002193738011083726
M,1968,g,12434,0.007151792981073689
M,1968,h,61112,0.03515042405174323
M,1968,i,1541,0.0008863529824541222
M,1968,j,42,2.4157576419904693e-05
M,1968,k,78660,0.045243689552135785
M,1968,l,187780,0.10800737381261198
M,1968,m,47110,0.027096748217659766
M,1968,n,313912,0.18055602688393146
M,1968,o,30100,0.017312929767598365
M,1968,p,8103,0.004660686707868756
M,1968,r,70746,0.040691711938156606
M,1968,s,166765,0.09591995789679539
M,1968,t,120470,0.06929198169775996
M,1968,u,141,8.110043512396575e-05
M,1968,v,76,4.371370971220849e-05
M,1968,w,27720,0.015944000437137097
M,1968,x,2764,0.0015897986005861087
M,1968,y,256438,0.14749810909446476
M,1968,z,389,0.00022374517207959346
M,1969,a,5848,0.0032682697283781714
M,1969,b,1905,0.0010646466881943258
M,1969,c,28242,0.0157835967286006
M,1969,d,197929,0.11061651146856415
M,1969,e,120870,0.06755057490921162
M,1969,f,3664,0.0020476984071097163
M,1969,g,13086,0.007313368273864014
M,1969,h,61319,0.03426932822750019
M,1969,i,1717,0.0009595791935063817
M,1969,j,59,3.2973309503131346e-05
M,1969,k,78024,0.04360524577410712
M,1969,l,192495,0.10757961377636048
M,1969,m,47557,0.02657816406848165
M,1969,n,334466,0.18692289722498862
M,1969,o,32843,0.01835495600019225
M,1969,p,8002,0.0044720749600687636
M,1969,q,7,3.912087568168126e-06
M,1969,r,75817,0.04237182045082897
M,1969,s,169073,0.09448976877326994
M,1969,t,124592,0.06963068775617187
M,1969,u,191,0.0001067441036457303
M,1969,v,107,5.979905282771278e-05
M,1969,w,30177,0.01686500950637279
M,1969,x,2736,0.0015290673695011418
M,1969,y,258189,0.14429399673396576
M,1969,z,411,0.00022969542721672852
M,1970,a,7016,0.00377451470909445
M,1970,b,2114,0.0011373038903970448
M,1970,c,32113,0.017276366997313296
M,1970,d,196568,0.10575097025901907
M,1970,e,127310,0.0684910871742894
M,1970,f,3673,0.0019760251605621315
M,1970,g,13786,0.0074166846892212215
M,1970,h,62268,0.03349935602991636
M,1970,i,2243,0.0012067041750996083
M,1970,j,92,4.9494776687099405e-05
M,1970,k,78241,0.042092617638862434
M,1970,l,193588,0.10414776988371956
M,1970,m,50043,0.02692246858426647
M,1970,n,363138,0.19536341539782504
M,1970,o,36319,0.01953913907063873
M,1970,p,8229,0.004427092579979793
M,1970,q,16,8.60778724993033e-06
M,1970,r,83664,0.0450101195298857
M,1970,s,175783,0.09456891663465646
M,1970,t,125213,0.06736292905784541
M,1970,u,331,0.0001780735987329337
M,1970,v,146,7.854605865561426e-05
M,1970,w,33766,0.018165659017571723
M,1970,x,3192,0.001717253556361101
M,1970,y,259431,0.13957042837729222
M,1970,z,499,0.0002684553648572022
M,1971,a,8891,0.005027921903496246
M,1971,b,2035,0.0011508065542250433
M,1971,c,30950,0.017502438748533217
M,1971,d,178707,0.10106004269577142
M,1971,e,121332,0.06861408394950023
M,1971,f,2883,0.001630356410727666
M,1971,g,11702,0.00661756181697369
M,1971,h,58583,0.033129091089024926
M,1971,i,2576,0.0014567457905079666
M,1971,j,116,6.559880112535875e-05
M,1971,k,70632,0.03994288380246844
M,1971,l,178257,0.10080556458795753
M,1971,m,47287,0.026741125075989993
M,1971,n,362046,0.20473951338130716
M,1971,o,37452,0.021179364652990824
M,1971,p,7581,0.004287107856304695
M,1971,q,20,1.1310138125061853e-05
M,1971,r,88447,0.05001738933736728
M,1971,s,160868,0.0909719649951225
M,1971,t,117883,0.06666365062983332
M,1971,u,353,0.0001996239379073417
M,1971,v,127,7.181937709414276e-05
M,1971,w,35113,0.01985664399926484
M,1971,x,3066,0.001733844174571982
M,1971,y,240886,0.13622269661968248
M,1971,z,532,0.00030084967412664525
M,1972,a,10279,0.006336542598900984
M,1972,b,2535,0.0015627138328839377
M,1972,c,29200,0.01800049069830808
M,1972,d,157053,0.09681613238497871
M,1972,e,112327,0.0692445588585223
M,1972,f,2225,0.0013716127330046393
M,1972,g,9861,0.006078864341644382
M,1972,h,53265,0.03283548414538972
M,1972,i,2602,0.001604016328664302
M,1972,j,125,7.705689511262019e-05
M,1972,k,61831,0.03811603905366735
M,1972,l,165113,0.10178476098184046
M,1972,m,41755,0.02574008524341965
M,1972,n,349299,0.21532717124754497
M,1972,o,37514,0.02312569890603867
M,1972,p,6642,0.004094495178704186
M,1972,q,26,1.6027834183425e-05
M,1972,r,89878,0.05540575695145662
M,1972,s,141470,0.08720991161265904
M,1972,t,98977,0.06101488246049447
M,1972,u,373,0.00022993777501605864
M,1972,v,143,8.81530880088375e-05
M,1972,w,34618,0.021340444760069487
M,1972,x,2633,0.0016231264386522316
M,1972,y,211884,0.13061698531233934
M,1972,z,550,0.00033905033849552884
M,1973,a,13321,0.0085469811274752
M,1973,b,2915,0.0018703137892493208
M,1973,c,27973,0.01794795458890952
M,1973,d,142518,0.09144198305874261
M,1973,e,106959,0.06862672129822234
M,1973,f,1930,0.0012383209650947476
M,1973,g,9063,0.005814975599302434
M,1973,h,50414,0.03234648348926767
M,1973,i,3013,0.0019331922631245983
M,1973,j,153,9.816741329507585e-05
M,1973,k,58208,0.0373472470135933
M,1973,l,159185,0.10213581493710228
M,1973,m,39735,0.02549465468810352
M,1973,n,352834,0.22638432093173066
M,1973,o,38279,0.0245604602190994
M,1973,p,7213,0.004627984000636484
M,1973,q,15,9.624256205399593e-06
M,1973,r,84803,0.05441105326576678
M,1973,s,133522,0.0856699958038243
M,1973,t,88095,0.05652325669431181
M,1973,u,413,0.0002649878541886688
M,1973,v,145,9.303447665219607e-05
M,1973,w,36933,0.02369684362893488
M,1973,x,2762,0.001772146375954245
M,1973,y,197591,0.1267777605254074
M,1973,z,570,0.0003657217358051845
M,1974,a,17716,0.011266745738243404
M,1974,b,3835,0.0024389235666156836
M,1974,c,27234,0.01731985512730418
M,1974,d,139114,0.08847155490121883
M,1974,e,105232,0.0669238082821647
M,1974,f,1736,0.0011040342403245962
M,1974,g,7975,0.005071816282597151
M,1974,h,50652,0.032212870012051524
M,1974,i,3474,0.0022093404094974925
M,1974,j,186,0.00011828938289192103
M,1974,k,54791,0.03484512676360885
M,1974,l,158965,0.10109608468502272
M,1974,m,40170,0.025546690918110043
M,1974,n,369033,0.23469185933738868
M,1974,o,40694,0.0258799362763647
M,1974,p,7251,0.00461137803951247
M,1974,q,21,1.3355252907152374e-05
M,1974,r,85758,0.054539037086265396
M,1974,s,130765,0.08316188792398953
M,1974,t,84135,0.05350686682586976
M,1974,u,434,0.00027600856008114905
M,1974,v,173,0.00011002184537796955
M,1974,w,40747,0.025913642390844656
M,1974,x,2799,0.0017800644231961663
M,1974,y,198937,0.12651685464715104
M,1974,z,588,0.0003739470814002665
M,1975,a,21073,0.013496411503172196
M,1975,b,4620,0.0029589247446806604
M,1975,c,26708,0.01710540304782058
M,1975,d,133541,0.08552765569900433
M,1975,e,104515,0.06693766659963186
M,1975,f,1777,0.001138097244869596
M,1975,g,7458,0.004776549944984495
M,1975,h,50860,0.0325737905875451
M,1975,i,3910,0.0025041982146539786
M,1975,j,206,0.00013193473969788227
M,1975,k,51888,0.03323218336623163
M,1975,l,160932,0.10307049285951256
M,1975,m,39246,0.025135489292150905
M,1975,n,367510,0.23537541838043063
M,1975,o,42302,0.027092734750969977
M,1975,p,7151,0.004579928755240563
M,1975,q,27,1.729241733904282e-05
M,1975,r,84037,0.05382232873782006
M,1975,s,127743,0.08181426919042026
M,1975,t,81011,0.05188429707604437
M,1975,u,456,0.00029204971505938986
M,1975,v,169,0.00010823772334437913
M,1975,w,43110,0.02761022635133837
M,1975,x,2763,0.001769590707695382
M,1975,y,197696,0.1266163606762744
M,1975,z,669,0.0004284676740673943
M,1976,a,22550,0.014371313965093321
M,1976,b,5581,0.003556820542757686
M,1976,c,28307,0.018040300860749297
M,1976,d,128164,0.08168004802759292
M,1976,e,105420,0.06718509615078216
M,1976,f,1539,0.000980818279036746
M,1976,g,7102,0.004526167262975289
M,1976,h,53879,0.034337562089812104
M,1976,i,3967,0.00252820410197451
M,1976,j,210,0.00013383485289000433
M,1976,k,49550,0.03157865219380816
M,1976,l,161669,0.10303308015178148
M,1976,m,39538,0.025197916255071385
M,1976,n,375870,0.23954526740840917
M,1976,o,43000,0.027404279401286598
M,1976,p,7095,0.004521706101212289
M,1976,q,58,3.696391175057262e-05
M,1976,r,82984,0.052886435391543425
M,1976,s,125328,0.07987264020475458
M,1976,t,76836,0.04896826074598273
M,1976,u,599,0.00038174798514815515
M,1976,v,215,0.000137021397006433
M,1976,w,45212,0.028814006518394646
M,1976,x,2727,0.001737941161100199
M,1976,y,201004,0.12810162271572584
M,1976,z,694,0.0004422923233603
M,1977,a,28670,0.017452474422415622
M,1977,b,7091,0.004316550266109146
M,1977,c,28289,0.017220545829637796
M,1977,d,130341,0.07934331945211283
M,1977,e,105290,0.06409386229285459
M,1977,f,1602,0.000975195815302052
M,1977,g,6779,0.004126624489346199
M,1977,h,59100,0.03597632502144274
M,1977,i,4540,0.0027636635464864646
M,1977,j,261,0.0001588802170997725
M,1977,k,51111,0.031113129410676142
M,1977,l,165208,0.10056813374183608
M,1977,m,41142,0.025044635601221613
M,1977,n,400936,0.24406436292380992
M,1977,o,42474,0.02585547257124804
M,1977,p,7377,0.004490648894808513
M,1977,q,77,4.687270772675281e-05
M,1977,r,88376,0.053797693741032555
M,1977,s,133951,0.08154085808709437
M,1977,t,76076,0.04631023523403178
M,1977,u,761,0.0004632484490916739
M,1977,v,191,0.00011626866462090633
M,1977,w,50020,0.030448997928469813
M,1977,x,3023,0.0018402103306230358
M,1977,y,209388,0.12746211072064048
M,1977,z,673,0.0004096796402610992
M,1978,a,31439,0.019156770616576373
M,1978,b,7486,0.0045614550346922845
M,1978,c,27021,0.01646474438851459
M,1978,d,126353,0.07699085332600511
M,1978,e,103935,0.06333086147885955
M,1978,f,1580,0.0009627436487862422
M,1978,g,6529,0.0039783248626109975
M,1978,h,57815,0.035228496237073796
M,1978,i,4604,0.002805361872792316
M,1978,j,252,0.0001535515186671728
M,1978,k,51624,0.03145612539553226
M,1978,l,165149,0.10063047522367033
M,1978,m,43383,0.02643462513626174
M,1978,n,396897,0.24184181390652734
M,1978,o,42955,0.02617383128709686
M,1978,p,8024,0.004889275340418233
M,1978,q,83,5.057450813244184e-05
M,1978,r,89104,0.054293867140157805
M,1978,s,145745,0.08880700828629802
M,1978,t,73686,0.04489919525598927
M,1978,u,739,0.0004502959218057171
M,1978,v,187,0.00011394497615381475
M,1978,w,53153,0.0323877931417311
M,1978,x,2817,0.0017164866193866105
M,1978,y,199818,0.12175538633744896
M,1978,z,765,0.00046613853881106033
M,1979,a,37482,0.02178196993109524
M,1979,b,9049,0.005258658713688726
M,1979,c,27798,0.016154292731033176
M,1979,d,129637,0.07533614097319764
M,1979,e,108840,0.06325034969586485
M,1979,f,1610,0.0009356216741119293
M,1979,g,6152,0.003575120831761857
M,1979,h,62055,0.03606211365653154
M,1979,i,5411,0.003144502409080528
M,1979,j,257,0.0001493507889731465
M,1979,k,54960,0.031938985844218414
M,1979,l,171615,0.09973087801411104
M,1979,m,47230,0.02744683954553194
M,1979,n,409471,0.23795648603744463
M,1979,o,45974,0.026716938413429717
M,1979,p,8230,0.00478271203598831
M,1979,q,83,4.823391239210568e-05
M,1979,r,94670,0.05501571670073066
M,1979,s,158467,0.09209016138602182
M,1979,t,77761,0.04518936459665698
M,1979,u,982,0.0005706711080608166
M,1979,v,228,0.00013249797620963968
M,1979,w,56401,0.032776396299122317
M,1979,x,3048,0.0017712887345920252
M,1979,y,202505,0.11768202926461879
M,1979,z,865,0.0005026787255321857
M,1980,a,42396,0.023786066782316755
M,1980,b,10139,0.005688435963437815
M,1980,c,30383,0.017046232357937778
M,1980,d,129375,0.07258520591476154
M,1980,e,112343,0.06302948628469222
M,1980,f,1640,0.0009201139145909869
M,1980,g,6547,0.0036731620724556047
M,1980,h,64141,0.03598599182669542
M,1980,i,5527,0.0031008961011856004
M,1980,j,263,0.00014755485337648145
M,1980,k,58632,0.03289519453676753
M,1980,l,177099,0.09936052082935927
M,1980,m,50039,0.02807413425135268
M,1980,n,434883,0.24398896312138546
M,1980,o,49935,0.028015785564085936
M,1980,p,8574,0.0048104004290872695
M,1980,q,80,4.488360558980424e-05
M,1980,r,94361,0.05294077383824398
M,1980,s,161230,0.09045729661555173
M,1980,t,77849,0.04367679764450838
M,1980,u,1600,0.0008976721117960847
M,1980,v,242,0.00013577290690915784
M,1980,w,59904,0.033608843865645416
M,1980,x,3133,0.0017577542039107087
M,1980,y,201085,0.11281774787532232
M,1980,z,988,0.0005543125290340823
M,1981,a,45465,0.025405572741577856
M,1981,b,11428,0.00638589871969101
M,1981,c,28039,0.015668027143981116
M,1981,d,124490,0.0695642747299907
M,1981,e,112976,0.06313031971961948
M,1981,f,1459,0.00081528055933052
M,1981,g,6582,0.003677982619269008
M,1981,h,64636,0.03611821400472069
M,1981,i,5630,0.0031460106573206496
M,1981,j,284,0.0001586975180602246
M,1981,k,54809,0.030626944603390317
M,1981,l,178696,0.09985426650454188
M,1981,m,50391,0.028158192368214003
M,1981,n,443218,0.24766759351977685
M,1981,o,50841,0.028409649703168588
M,1981,p,8568,0.004787747657535226
M,1981,q,110,6.146734854445319e-05
M,1981,r,97997,0.054760143230097987
M,1981,s,157548,0.0880368893498319
M,1981,t,77725,0.043432269687432946
M,1981,u,1519,0.0008488082039911308
M,1981,v,290,0.0001620502825262857
M,1981,w,66386,0.03709610364065517
M,1981,x,3314,0.0018518435734210714
M,1981,y,196159,0.10961248748301267
M,1981,z,1008,0.0005632644302982619
M,1982,a,44614,0.02461269241251168
M,1982,b,12288,0.00677905510299331
M,1982,c,27365,0.015096748282341466
M,1982,d,122069,0.06734313780658288
M,1982,e,114190,0.0629964438648117
M,1982,f,1458,0.0008043507763805539
M,1982,g,6584,0.0036322671547939418
M,1982,h,64500,0.03558341911971586
M,1982,i,5366,0.0029603197983937256
M,1982,j,326,0.0001798479788066259
M,1982,k,55396,0.03056091605512837
M,1982,l,180764,0.09972404920552431
M,1982,m,51316,0.028310057915462625
M,1982,n,449502,0.24798167536667473
M,1982,o,49362,0.027232073404456037
M,1982,p,8538,0.004710251665800527
M,1982,q,89,4.9099601576042045e-05
M,1982,r,109726,0.060533740253177405
M,1982,s,157337,0.08679982037269356
M,1982,t,78546,0.04333232927406515
M,1982,u,1189,0.0006559486098192583
M,1982,v,225,0.00012412820623156697
M,1982,w,71908,0.03967027134977563
M,1982,x,3336,0.0018404075377266994
M,1982,y,195421,0.10781003639990688
M,1982,z,1227,0.0006769124846494785
M,1983,a,42915,0.023965889862453717
M,1983,b,13394,0.00747988183194
M,1983,c,27625,0.015427186472102622
M,1983,d,115659,0.06458979041364406
M,1983,e,114382,0.06387664952224587
M,1983,f,1396,0.000779596463893403
M,1983,g,6537,0.003650588885724338
M,1983,h,61712,0.034463078065751926
M,1983,i,5015,0.002800627698012476
M,1983,j,291,0.0001625090050092982
M,1983,k,54744,0.030571797148553334
M,1983,l,179982,0.10051098192296738
M,1983,m,54305,0.0303266375155668
M,1983,n,448688,0.2505698984179106
M,1983,o,46873,0.026176235710655787
M,1983,p,8256,0.0046105647606761715
M,1983,q,88,4.9143616635114234e-05
M,1983,r,110146,0.061511054521491956
M,1983,s,152779,0.08531946143063769
M,1983,t,74446,0.04157438277292857
M,1983,u,1122,0.0006265811120977065
M,1983,v,239,0.00013346959517945796
M,1983,w,79347,0.04431134714939101
M,1983,x,3522,0.00196686156578264
M,1983,y,186001,0.10387229361077138
M,1983,z,1206,0.0006734909279766791
M,1984,a,46549,0.025821321492066222
M,1984,b,13602,0.007545202151175852
M,1984,c,28586,0.015857017254338548
M,1984,d,112215,0.06224708567815014
M,1984,e,113981,0.06322670830710005
M,1984,f,1362,0.0007555186979783495
M,1984,g,6294,0.0034913617364726378
M,1984,h,61133,0.03391125151505906
M,1984,i,5050,0.0028012991371443945
M,1984,j,285,0.00015809311962102028
M,1984,k,54403,0.030178035041201284
M,1984,l,182467,0.10121676230838143
M,1984,m,54384,0.03016749549989322
M,1984,n,449100,0.24912147376070248
M,1984,o,46908,0.026020463351518665
M,1984,p,8079,0.004481523906730607
M,1984,q,73,4.0494027130998175e-05
M,1984,r,116877,0.06483315628752978
M,1984,s,153142,0.08494981236842908
M,1984,t,73176,0.040591656566272914
M,1984,u,1221,0.0006773042072184763
M,1984,v,224,0.0001242556448951177
M,1984,w,79652,0.04418397601422283
M,1984,x,4507,0.002500090140813819
M,1984,y,188266,0.10443354125814387
M,1984,z,1199,0.0006651005278091345
M,1985,a,49105,0.026598424190293162
M,1985,b,14998,0.008123880786193194
M,1985,c,28552,0.015465598360273908
M,1985,d,110894,0.06006731803601201
M,1985,e,122448,0.06632570706146047
M,1985,f,1389,0.0007523716770250932
M,1985,g,6389,0.003460693048605702
M,1985,h,60849,0.03295972942786169
M,1985,i,5288,0.002864320682583652
M,1985,j,291,0.00015762430382599145
M,1985,k,54500,0.029520702950228638
M,1985,l,185103,0.10026368216873709
M,1985,m,50400,0.02729987942553254
M,1985,n,459831,0.24907402492305658
M,1985,o,49249,0.026676423845794682
M,1985,p,8546,0.004629062888305576
M,1985,q,107,5.795807735182503e-05
M,1985,r,122190,0.06618595767868692
M,1985,s,154858,0.08388104619204599
M,1985,t,73906,0.040032239857607295
M,1985,u,1195,0.0006472888078077655
M,1985,v,310,0.00016791592503799773
M,1985,w,81686,0.04424638791178672
M,1985,x,5550,0.003006236722454476
M,1985,y,197139,0.10678315337440593
M,1985,z,1389,0.0007523716770250932
M,1986,a,44776,0.024342164634709874
M,1986,b,16479,0.008958695082530463
M,1986,c,27177,0.01477458925043573
M,1986,d,108526,0.05899941395270957
M,1986,e,125673,0.06832126264378001
M,1986,f,1339,0.0007279381464596329
M,1986,g,6162,0.003349928945843359
M,1986,h,58208,0.03164437911062159
M,1986,i,5688,0.0030922421038554085
M,1986,j,336,0.00018266409052310428
M,1986,k,53186,0.02891420332905305
M,1986,l,182667,0.09930565899876158
M,1986,m,48375,0.026298736247188006
M,1986,n,457029,0.24846067448715425
M,1986,o,51088,0.027773640049536762
M,1986,p,8688,0.004723171483525982
M,1986,q,64,3.479316009963891e-05
M,1986,r,124248,0.06754657118843649
M,1986,s,152616,0.08296863940260144
M,1986,t,73325,0.039862632254781614
M,1986,u,1173,0.0006376933874511944
M,1986,v,334,0.00018157680426999058
M,1986,w,85060,0.04624228434492634
M,1986,x,6910,0.003756574004507889
M,1986,y,198848,0.1081023484295781
M,1986,z,1467,0.0007975244666589107
M,1987,a,47522,0.0254794213540949
M,1987,b,17731,0.009506662598995342
M,1987,c,27963,0.01499265728135507
M,1987,d,107076,0.05740992636907254
M,1987,e,126461,0.06780339850722181
M,1987,f,1267,0.0006793154087714792
M,1987,g,5668,0.003038957961260256
M,1987,h,58338,0.03127853379393098
M,1987,i,6145,0.003294706540568856
M,1987,j,341,0.00018283074537574936
M,1987,k,54551,0.02924809381522728
M,1987,l,183196,0.0982224669497237
M,1987,m,47250,0.0253335856862292
M,1987,n,463418,0.24846644680509974
M,1987,o,52316,0.02804977500022787
M,1987,p,8963,0.004805606952501001
M,1987,q,77,4.1284361859040175e-05
M,1987,r,127344,0.06827682826724171
M,1987,s,155011,0.08311078202768411
M,1987,t,73003,0.03914132816617545
M,1987,u,1043,0.000559215446999726
M,1987,v,316,0.0001694267317851519
M,1987,w,86882,0.046582700351131545
M,1987,x,8451,0.0045310927541655655
M,1987,y,203059,0.10887222382772518
M,1987,z,1721,0.0009227322955767291
M,1988,a,50337,0.02632883822961747
M,1988,b,19708,0.010308296955108591
M,1988,c,28099,0.014697221237142089
M,1988,d,105127,0.054986824335280134
M,1988,e,130176,0.06808873880800771
M,1988,f,1380,0.0007218109294727956
M,1988,g,5911,0.003091756814575141
M,1988,h,59960,0.031362161834194796
M,1988,i,6868,0.0035923170026225795
M,1988,j,365,0.00019091376033157273
M,1988,k,54700,0.028610911479827476
M,1988,l,185178,0.09685761181008214
M,1988,m,47324,0.0247528843669352
M,1988,n,478334,0.25019326749162335
M,1988,o,55531,0.02904556719170566
M,1988,p,8283,0.004332434731031279
M,1988,q,111,5.805870519672486e-05
M,1988,r,134391,0.07029340045128875
M,1988,s,161224,0.08432843861834927
M,1988,t,73861,0.038633099320137795
M,1988,u,1138,0.000595232491115972
M,1988,v,313,0.00016371508762680074
M,1988,w,85768,0.04486107231813241
M,1988,x,8839,0.004623251308413072
M,1988,y,206792,0.10816284473010025
M,1988,z,2140,0.0011193299920810018
